greenhouseDataId,ownedGreenhouse,airTemperature,humidity,ec,ph,ppm,volumeWaterTank,countWaterFlow,createdAt,updatedAt
1580,1,21.176516139680842,52.06,2.01,5.96,453.8,96.365,54.05,2024-03-04 19:12:00,2024-03-04 19:12:00
1581,1,24.37246253261902,69.26,1.32,6.16,408.3,95.44,50.6,2024-03-04 00:00:00,2024-03-04 00:00:00
1582,1,26.58067505539102,76.28,1.76,5.69,444.0,97.26,52.8,2024-03-04 04:48:00,2024-03-04 04:48:00
1583,1,20.61169871030066,53.2,1.7,6.66,483.9,93.07,52.5,2024-03-04 09:36:00,2024-03-04 09:36:00
1584,1,21.273143059856046,67.42,1.51,6.67,448.3,99.425,51.55,2024-03-04 14:24:00,2024-03-04 14:24:00
1585,1,23.93809162265468,64.36,1.55,5.93,400.3,92.585,51.75,2024-03-04 19:12:00,2024-03-04 19:12:00
1586,1,21.80505148521732,73.94,2.41,6.07,426.2,98.96,56.05,2024-03-04 00:00:00,2024-03-04 00:00:00
1587,1,23.489361760335427,50.400000000000006,1.32,6.47,415.2,94.36,50.6,2024-03-04 04:48:00,2024-03-04 04:48:00
1588,1,22.661735036976623,72.5,2.38,5.8,462.9,97.6,55.9,2024-03-04 09:36:00,2024-03-04 09:36:00
1589,1,25.455323807519104,67.46,2.27,6.7,469.6,97.635,55.35,2024-03-04 14:24:00,2024-03-04 14:24:00
1590,1,22.812083101685484,77.26,1.93,5.58,422.8,92.45,53.65,2024-03-04 19:12:00,2024-03-04 19:12:00
1591,1,20.77179354192626,53.260000000000005,2.1,6.38,492.2,96.545,54.5,2024-03-04 00:00:00,2024-03-04 00:00:00
1592,1,20.10484588466977,89.42,1.74,6.75,417.2,95.73,52.7,2024-03-04 04:48:00,2024-03-04 04:48:00
1593,1,21.632802238123844,56.86,1.32,5.81,406.8,94.275,50.6,2024-03-04 09:36:00,2024-03-04 09:36:00
1594,1,25.183181120195027,80.64,1.77,5.7,494.8,93.51,52.85,2024-03-04 14:24:00,2024-03-04 14:24:00
1595,1,21.73568600242079,88.1,1.9,6.23,400.2,92.29,53.5,2024-03-04 19:12:00,2024-03-04 19:12:00
1596,1,24.768544421802012,52.5,1.55,6.42,467.9,90.43,51.75,2024-03-04 00:00:00,2024-03-04 00:00:00
1597,1,20.939295993222665,82.9,1.9,5.74,493.3,97.33,53.5,2024-03-04 04:48:00,2024-03-04 04:48:00
1598,1,20.324385139931376,78.52,2.35,6.74,447.1,94.745,55.75,2024-03-04 09:36:00,2024-03-04 09:36:00
1599,1,23.976329452818263,51.54,2.15,6.74,406.9,90.9,54.75,2024-03-04 14:24:00,2024-03-04 14:24:00
1600,1,26.849805891985397,87.7,2.5,6.07,436.8,91.855,56.5,2024-03-04 19:12:00,2024-03-04 19:12:00
1601,1,26.691146723195764,52.2,2.18,6.71,436.7,99.78,54.9,2024-03-05 00:00:00,2024-03-05 00:00:00
1602,1,22.92698895045504,58.44,1.77,6.52,418.9,90.93,52.85,2024-03-05 04:48:00,2024-03-05 04:48:00
1603,1,23.025761478694065,75.34,1.9,6.21,413.5,94.11,53.5,2024-03-05 09:36:00,2024-03-05 09:36:00
1604,1,20.789088094226994,81.9,1.46,5.81,490.7,99.05,51.3,2024-03-05 14:24:00,2024-03-05 14:24:00
1605,1,25.52995747515219,61.46,2.38,6.39,444.2,97.815,55.9,2024-03-05 19:12:00,2024-03-05 19:12:00
1606,1,24.04563997541244,85.6,2.14,6.87,416.2,91.26,54.7,2024-03-05 00:00:00,2024-03-05 00:00:00
1607,1,24.73612936935454,84.16,1.32,6.21,420.1,94.29,50.6,2024-03-05 04:48:00,2024-03-05 04:48:00
1608,1,20.852925846419275,52.54,1.26,5.72,470.9,91.65,50.3,2024-03-05 09:36:00,2024-03-05 09:36:00
1609,1,21.373633304607605,70.3,1.29,6.77,468.4,92.36,50.45,2024-03-05 14:24:00,2024-03-05 14:24:00
1610,1,20.212964762996503,51.06,1.86,6.47,409.6,97.09,53.3,2024-03-05 19:12:00,2024-03-05 19:12:00
1611,1,20.35569168655459,52.64,2.03,6.0,494.6,98.04,54.15,2024-03-05 00:00:00,2024-03-05 00:00:00
1612,1,26.57670643262266,73.36,1.53,6.6,436.9,97.465,51.65,2024-03-05 04:48:00,2024-03-05 04:48:00
1613,1,26.292864819117035,63.900000000000006,2.1,5.54,466.4,98.295,54.5,2024-03-05 09:36:00,2024-03-05 09:36:00
1614,1,24.799869379593243,59.82,1.23,5.75,405.2,93.025,50.15,2024-03-05 14:24:00,2024-03-05 14:24:00
1615,1,24.060955795864793,76.0,2.36,5.87,485.9,97.035,55.8,2024-03-05 19:12:00,2024-03-05 19:12:00
1616,1,26.92801322661168,74.04,1.72,6.45,448.9,98.4,52.6,2024-03-05 00:00:00,2024-03-05 00:00:00
1617,1,26.114258619608158,72.22,1.38,6.65,460.9,97.675,50.9,2024-03-05 04:48:00,2024-03-05 04:48:00
1618,1,26.026876454589292,58.28,1.34,6.87,456.3,91.35,50.7,2024-03-05 09:36:00,2024-03-05 09:36:00
1619,1,21.66829764803434,63.56,2.29,6.69,492.7,93.67,55.45,2024-03-05 14:24:00,2024-03-05 14:24:00
1620,1,22.929334412723584,60.42,1.64,6.46,412.4,96.36,52.2,2024-03-05 19:12:00,2024-03-05 19:12:00
1621,1,25.84168118380455,71.44,2.28,5.97,472.8,95.98,55.4,2024-03-05 00:00:00,2024-03-05 00:00:00
1622,1,22.63806295845115,84.94,1.55,5.79,499.2,97.36,51.75,2024-03-05 04:48:00,2024-03-05 04:48:00
1623,1,22.737878588562673,70.46,1.87,6.93,430.0,92.55,53.35,2024-03-05 09:36:00,2024-03-05 09:36:00
1624,1,24.7086848444021,58.2,1.85,5.99,437.6,99.695,53.25,2024-03-05 14:24:00,2024-03-05 14:24:00
1625,1,26.338882876421543,59.84,1.77,6.86,487.9,94.235,52.85,2024-03-05 19:12:00,2024-03-05 19:12:00
1626,1,24.360616054894404,63.1,1.45,6.64,424.3,92.75,51.25,2024-03-06 00:00:00,2024-03-06 00:00:00
1627,1,25.854477486190202,89.9,1.61,5.62,496.9,93.125,52.05,2024-03-06 04:48:00,2024-03-06 04:48:00
1628,1,20.142788610462706,64.12,1.78,6.78,456.4,93.355,52.9,2024-03-06 09:36:00,2024-03-06 09:36:00
1629,1,21.27568882624221,62.72,2.31,6.71,427.3,92.415,55.55,2024-03-06 14:24:00,2024-03-06 14:24:00
1630,1,21.472079568485686,50.260000000000005,1.21,6.72,476.6,94.235,50.05,2024-03-06 19:12:00,2024-03-06 19:12:00
1631,1,21.0430184411993,67.64,1.41,6.7,485.7,99.04,51.05,2024-03-06 00:00:00,2024-03-06 00:00:00
1632,1,20.17812331983882,65.2,1.93,6.2,412.9,98.66,53.65,2024-03-06 04:48:00,2024-03-06 04:48:00
1633,1,23.159752169510316,81.24,2.19,6.99,420.0,99.07,54.95,2024-03-06 09:36:00,2024-03-06 09:36:00
1634,1,26.648507883153876,74.2,1.68,6.34,411.0,99.94,52.4,2024-03-06 14:24:00,2024-03-06 14:24:00
1635,1,26.253781379840607,55.96,1.9,6.76,461.4,94.105,53.5,2024-03-06 19:12:00,2024-03-06 19:12:00
1636,1,20.288678827182846,73.96,2.39,6.09,427.5,94.28,55.95,2024-03-06 00:00:00,2024-03-06 00:00:00
1637,1,25.331848087038786,59.86,1.54,6.11,417.1,93.9,51.7,2024-03-06 04:48:00,2024-03-06 04:48:00
1638,1,21.095008751069233,53.3,2.15,6.09,422.1,99.965,54.75,2024-03-06 09:36:00,2024-03-06 09:36:00
1639,1,24.958295965957884,84.74,1.41,5.56,406.3,99.49,51.05,2024-03-06 14:24:00,2024-03-06 14:24:00
1640,1,25.346818112422685,78.72,2.07,6.21,476.6,98.855,54.35,2024-03-06 19:12:00,2024-03-06 19:12:00
1641,1,20.052805183237595,56.5,1.47,6.22,402.2,95.47,51.35,2024-03-06 00:00:00,2024-03-06 00:00:00
1642,1,20.741961343349097,51.64,2.02,6.52,497.4,91.1,54.1,2024-03-06 04:48:00,2024-03-06 04:48:00
1643,1,22.32147836528408,72.3,1.34,6.62,482.7,92.39,50.7,2024-03-06 09:36:00,2024-03-06 09:36:00
1644,1,23.79401425179313,50.72,1.88,6.71,459.4,92.095,53.4,2024-03-06 14:24:00,2024-03-06 14:24:00
1645,1,20.91677955741812,51.86,1.37,6.09,452.3,91.885,50.85,2024-03-06 19:12:00,2024-03-06 19:12:00
1646,1,20.794731309687016,72.68,1.47,6.55,445.7,91.02,51.35,2024-03-06 00:00:00,2024-03-06 00:00:00
1647,1,21.646942714185002,68.98,2.06,6.36,426.9,94.855,54.3,2024-03-06 04:48:00,2024-03-06 04:48:00
1648,1,20.17178854806228,74.14,1.54,5.99,427.7,93.66,51.7,2024-03-06 09:36:00,2024-03-06 09:36:00
1649,1,24.809402717967977,55.78,1.67,6.15,449.4,95.525,52.35,2024-03-06 14:24:00,2024-03-06 14:24:00
1650,1,21.398827545793544,84.0,2.48,5.65,469.1,95.665,56.4,2024-03-06 19:12:00,2024-03-06 19:12:00
1651,1,23.309566599852978,59.66,2.37,5.88,460.1,99.24,55.85,2024-03-07 00:00:00,2024-03-07 00:00:00
1652,1,20.206302807078494,83.12,2.06,6.28,431.2,97.535,54.3,2024-03-07 04:48:00,2024-03-07 04:48:00
1653,1,20.999487089579276,59.36,1.53,6.92,462.1,99.63,51.65,2024-03-07 09:36:00,2024-03-07 09:36:00
1654,1,24.56694740731511,69.0,1.79,6.12,451.2,96.745,52.95,2024-03-07 14:24:00,2024-03-07 14:24:00
1655,1,26.13715625672078,56.6,1.69,5.98,440.3,90.435,52.45,2024-03-07 19:12:00,2024-03-07 19:12:00
1656,1,25.91873583856832,85.06,2.0,6.55,492.9,96.42,54.0,2024-03-07 00:00:00,2024-03-07 00:00:00
1657,1,25.24484923057765,55.400000000000006,1.21,6.1,439.3,97.455,50.05,2024-03-07 04:48:00,2024-03-07 04:48:00
1658,1,22.67774479867016,87.14,2.4,6.19,492.5,98.95,56.0,2024-03-07 09:36:00,2024-03-07 09:36:00
1659,1,24.805250867335573,76.08,2.15,6.29,487.4,91.16,54.75,2024-03-07 14:24:00,2024-03-07 14:24:00
1660,1,20.14922483741827,80.72,2.04,6.86,402.3,95.745,54.2,2024-03-07 19:12:00,2024-03-07 19:12:00
1661,1,23.148375207700497,88.46,1.5,6.9,465.8,93.585,51.5,2024-03-07 00:00:00,2024-03-07 00:00:00
1662,1,24.58231522030786,85.7,1.68,5.7,425.2,92.73,52.4,2024-03-07 04:48:00,2024-03-07 04:48:00
1663,1,20.608434906091798,64.4,1.39,6.82,483.6,96.62,50.95,2024-03-07 09:36:00,2024-03-07 09:36:00
1664,1,24.301040812801396,75.6,2.27,6.38,441.3,90.05,55.35,2024-03-07 14:24:00,2024-03-07 14:24:00
1665,1,26.709169531733522,50.78,1.75,5.9,400.9,94.845,52.75,2024-03-07 19:12:00,2024-03-07 19:12:00
1666,1,24.522864187121954,50.88,2.01,6.52,454.4,91.885,54.05,2024-03-07 00:00:00,2024-03-07 00:00:00
1667,1,23.945091940921763,74.36,2.18,6.5,420.1,97.655,54.9,2024-03-07 04:48:00,2024-03-07 04:48:00
1668,1,20.37950263288297,51.06,1.91,6.46,450.2,97.17,53.55,2024-03-07 09:36:00,2024-03-07 09:36:00
1669,1,23.63216060206208,55.22,2.32,5.54,430.6,97.51,55.6,2024-03-07 14:24:00,2024-03-07 14:24:00
1670,1,21.20228387321788,84.34,2.2,5.53,440.3,97.12,55.0,2024-03-07 19:12:00,2024-03-07 19:12:00
1671,1,22.892136328651787,88.62,1.32,6.59,451.0,99.725,50.6,2024-03-07 00:00:00,2024-03-07 00:00:00
1672,1,25.22278476328483,85.06,1.74,6.88,402.4,96.245,52.7,2024-03-07 04:48:00,2024-03-07 04:48:00
1673,1,23.42741825771874,78.6,1.98,5.95,451.3,92.045,53.9,2024-03-07 09:36:00,2024-03-07 09:36:00
1674,1,22.806015160872388,84.48,1.94,5.6,476.4,94.55,53.7,2024-03-07 14:24:00,2024-03-07 14:24:00
1675,1,26.79797557013253,58.38,1.43,5.61,435.5,96.39,51.15,2024-03-07 19:12:00,2024-03-07 19:12:00
1676,1,23.52007726015079,70.96,1.74,6.3,402.3,95.365,52.7,2024-03-08 00:00:00,2024-03-08 00:00:00
1677,1,26.172862259532447,56.56,1.94,6.18,493.7,93.245,53.7,2024-03-08 04:48:00,2024-03-08 04:48:00
1678,1,26.74384287812188,62.42,1.34,6.26,490.4,92.185,50.7,2024-03-08 09:36:00,2024-03-08 09:36:00
1679,1,23.350434018943766,73.2,1.78,5.74,449.9,98.955,52.9,2024-03-08 14:24:00,2024-03-08 14:24:00
1680,1,21.925484358684308,89.86,1.4,6.22,421.5,95.82,51.0,2024-03-08 19:12:00,2024-03-08 19:12:00
1681,1,25.938544699762836,80.18,1.37,5.78,490.7,92.395,50.85,2024-03-08 00:00:00,2024-03-08 00:00:00
1682,1,21.77777981891608,83.82000000000001,2.22,6.12,433.2,90.025,55.1,2024-03-08 04:48:00,2024-03-08 04:48:00
1683,1,22.441330010733225,78.94,1.43,6.25,475.9,91.39,51.15,2024-03-08 09:36:00,2024-03-08 09:36:00
1684,1,23.972020238301774,66.6,1.96,5.96,403.6,94.135,53.8,2024-03-08 14:24:00,2024-03-08 14:24:00
1685,1,20.493434693575878,68.62,1.61,6.04,447.0,92.765,52.05,2024-03-08 19:12:00,2024-03-08 19:12:00
1686,1,25.13388360258797,69.78,1.62,6.48,425.5,98.63,52.1,2024-03-08 00:00:00,2024-03-08 00:00:00
1687,1,23.728089825148906,55.86,1.6,6.92,456.1,90.11,52.0,2024-03-08 04:48:00,2024-03-08 04:48:00
1688,1,24.034469299733072,82.5,1.27,6.41,494.9,98.93,50.35,2024-03-08 09:36:00,2024-03-08 09:36:00
1689,1,21.326450111109445,73.12,1.85,6.1,467.7,95.23,53.25,2024-03-08 14:24:00,2024-03-08 14:24:00
1690,1,22.317859452352504,56.72,2.42,6.15,448.0,92.95,56.1,2024-03-08 19:12:00,2024-03-08 19:12:00
1691,1,25.672080668866162,60.46,2.09,5.98,431.0,97.325,54.45,2024-03-08 00:00:00,2024-03-08 00:00:00
1692,1,21.21528973656023,66.48,2.23,6.34,495.0,91.12,55.15,2024-03-08 04:48:00,2024-03-08 04:48:00
1693,1,25.09189049012331,84.58,1.73,5.53,426.5,96.825,52.65,2024-03-08 09:36:00,2024-03-08 09:36:00
1694,1,21.908786194803255,89.36,1.51,6.32,420.8,92.69,51.55,2024-03-08 14:24:00,2024-03-08 14:24:00
1695,1,23.912753114681387,59.3,2.12,5.89,451.7,96.93,54.6,2024-03-08 19:12:00,2024-03-08 19:12:00
1696,1,24.347040176615444,63.540000000000006,1.33,6.16,468.2,93.69,50.65,2024-03-08 00:00:00,2024-03-08 00:00:00
1697,1,21.39105844150601,63.620000000000005,1.59,5.99,499.2,94.555,51.95,2024-03-08 04:48:00,2024-03-08 04:48:00
1698,1,20.37836258239224,71.16,1.57,6.26,450.9,92.41,51.85,2024-03-08 09:36:00,2024-03-08 09:36:00
1699,1,25.642669434516357,81.2,2.01,5.54,402.7,99.365,54.05,2024-03-08 14:24:00,2024-03-08 14:24:00
1700,1,26.905444258844994,63.68000000000001,1.96,6.51,472.0,97.845,53.8,2024-03-08 19:12:00,2024-03-08 19:12:00
1701,1,21.642011689357382,58.78,1.47,5.61,430.7,93.205,51.35,2024-03-09 00:00:00,2024-03-09 00:00:00
1702,1,25.99603069857991,85.96,2.43,6.65,418.5,96.535,56.15,2024-03-09 04:48:00,2024-03-09 04:48:00
1703,1,26.639031867102943,70.72,1.8,6.27,446.3,97.715,53.0,2024-03-09 09:36:00,2024-03-09 09:36:00
1704,1,22.063744208962117,64.68,2.23,5.73,481.7,99.73,55.15,2024-03-09 14:24:00,2024-03-09 14:24:00
1705,1,20.780896848486837,58.08,1.84,5.6,482.7,91.32,53.2,2024-03-09 19:12:00,2024-03-09 19:12:00
1706,1,22.707166199505835,65.34,2.49,5.7,408.3,92.15,56.45,2024-03-09 00:00:00,2024-03-09 00:00:00
1707,1,24.24512257848893,85.14,1.86,5.74,467.7,91.175,53.3,2024-03-09 04:48:00,2024-03-09 04:48:00
1708,1,23.283350766353514,76.14,2.38,6.78,431.9,93.505,55.9,2024-03-09 09:36:00,2024-03-09 09:36:00
1709,1,26.80659503197262,63.64,1.53,6.63,407.0,90.37,51.65,2024-03-09 14:24:00,2024-03-09 14:24:00
1710,1,25.768987672950402,71.14,1.32,6.28,492.5,91.21,50.6,2024-03-09 19:12:00,2024-03-09 19:12:00
1711,1,23.814013731446995,58.66,1.91,6.57,428.7,99.725,53.55,2024-03-09 00:00:00,2024-03-09 00:00:00
1712,1,21.76102224298875,64.58,1.77,6.69,412.5,93.315,52.85,2024-03-09 04:48:00,2024-03-09 04:48:00
1713,1,24.47730013893842,67.16,1.96,6.95,462.3,96.245,53.8,2024-03-09 09:36:00,2024-03-09 09:36:00
1714,1,25.38071515105966,61.84,1.41,6.79,453.9,94.595,51.05,2024-03-09 14:24:00,2024-03-09 14:24:00
1715,1,26.3192393689908,71.36,2.15,5.61,459.5,97.285,54.75,2024-03-09 19:12:00,2024-03-09 19:12:00
1716,1,21.042706017425648,73.28,2.12,6.38,429.2,90.77,54.6,2024-03-09 00:00:00,2024-03-09 00:00:00
1717,1,25.101654607445465,69.88,2.47,6.05,470.5,96.335,56.35,2024-03-09 04:48:00,2024-03-09 04:48:00
1718,1,21.601674443608886,76.16,1.4,5.65,463.4,92.78,51.0,2024-03-09 09:36:00,2024-03-09 09:36:00
1719,1,22.076033566828283,61.02,1.76,6.87,487.1,95.215,52.8,2024-03-09 14:24:00,2024-03-09 14:24:00
1720,1,26.944132004780013,68.28,2.09,5.74,480.9,99.775,54.45,2024-03-09 19:12:00,2024-03-09 19:12:00
1721,1,24.652649987042217,76.0,1.59,5.88,428.4,99.17,51.95,2024-03-09 00:00:00,2024-03-09 00:00:00
1722,1,25.34829756871191,76.06,1.5,6.61,459.3,95.33,51.5,2024-03-09 04:48:00,2024-03-09 04:48:00
1723,1,26.117299700292996,50.36,1.55,5.96,437.4,94.465,51.75,2024-03-09 09:36:00,2024-03-09 09:36:00
1724,1,20.102848806161287,73.06,1.77,6.71,407.0,99.08,52.85,2024-03-09 14:24:00,2024-03-09 14:24:00
1725,1,20.483448552431707,82.3,1.85,6.76,477.7,95.605,53.25,2024-03-09 19:12:00,2024-03-09 19:12:00
1726,1,25.282812075970067,89.86,2.05,6.92,488.8,98.32,54.25,2024-03-10 00:00:00,2024-03-10 00:00:00
1727,1,26.643137412875284,83.92,1.93,6.73,430.5,95.345,53.65,2024-03-10 04:48:00,2024-03-10 04:48:00
1728,1,26.7850230112616,54.6,1.52,6.95,494.7,99.05,51.6,2024-03-10 09:36:00,2024-03-10 09:36:00
1729,1,22.39157245032409,63.22,1.71,6.21,416.5,93.325,52.55,2024-03-10 14:24:00,2024-03-10 14:24:00
1730,1,26.506902627105966,79.08,1.98,6.02,457.1,96.86,53.9,2024-03-10 19:12:00,2024-03-10 19:12:00
1731,1,24.272527115052444,62.08,1.25,6.37,455.5,94.515,50.25,2024-03-10 00:00:00,2024-03-10 00:00:00
1732,1,22.57110663990303,83.66,1.52,6.4,454.4,99.67,51.6,2024-03-10 04:48:00,2024-03-10 04:48:00
1733,1,26.650280897252415,66.58,1.54,5.92,421.9,95.03,51.7,2024-03-10 09:36:00,2024-03-10 09:36:00
1734,1,23.11495946740891,54.96,2.27,6.27,452.9,96.15,55.35,2024-03-10 14:24:00,2024-03-10 14:24:00
1735,1,24.69743547643235,54.94,1.28,5.91,414.4,95.655,50.4,2024-03-10 19:12:00,2024-03-10 19:12:00
1736,1,20.84877366098455,86.14,1.95,6.38,422.4,93.46,53.75,2024-03-10 00:00:00,2024-03-10 00:00:00
1737,1,23.55852600857934,73.02,2.38,5.52,426.5,92.615,55.9,2024-03-10 04:48:00,2024-03-10 04:48:00
1738,1,22.250688255421856,63.68000000000001,1.93,6.83,412.5,95.545,53.65,2024-03-10 09:36:00,2024-03-10 09:36:00
1739,1,26.169625421771734,52.760000000000005,2.22,6.24,433.4,92.075,55.1,2024-03-10 14:24:00,2024-03-10 14:24:00
1740,1,22.19273877971905,60.400000000000006,1.34,5.84,416.2,97.87,50.7,2024-03-10 19:12:00,2024-03-10 19:12:00
1741,1,22.003578483444386,79.44,1.81,6.1,421.9,97.555,53.05,2024-03-10 00:00:00,2024-03-10 00:00:00
1742,1,26.484196450948875,63.72,2.36,5.77,429.9,93.96,55.8,2024-03-10 04:48:00,2024-03-10 04:48:00
1743,1,21.2917789538769,63.7,1.9,5.64,498.0,98.19,53.5,2024-03-10 09:36:00,2024-03-10 09:36:00
1744,1,20.133003617551854,58.34,2.46,5.72,449.0,94.115,56.3,2024-03-10 14:24:00,2024-03-10 14:24:00
1745,1,20.116482443969133,50.64,1.77,6.29,425.3,90.005,52.85,2024-03-10 19:12:00,2024-03-10 19:12:00
1746,1,21.391501462165394,56.94,1.64,6.05,405.0,92.035,52.2,2024-03-10 00:00:00,2024-03-10 00:00:00
1747,1,20.889703952377307,85.94,1.89,6.4,443.2,99.915,53.45,2024-03-10 04:48:00,2024-03-10 04:48:00
1748,1,26.681577252169916,83.04,1.44,5.76,436.5,97.645,51.2,2024-03-10 09:36:00,2024-03-10 09:36:00
1749,1,24.157868080605134,67.4,1.46,6.32,459.6,96.95,51.3,2024-03-10 14:24:00,2024-03-10 14:24:00
1750,1,24.562260757586508,74.34,2.23,6.07,496.5,95.415,55.15,2024-03-10 19:12:00,2024-03-10 19:12:00
1751,1,22.583496758364547,45.899196876323785,1.987624480904063,5.427410098339263,475.56698403784304,54.29517496174672,27.0,2024-03-11 00:00:00,2024-03-11 00:00:00
1752,1,26.259612103127797,69.73931818830019,1.437792026959187,6.754369096725785,443.6778481264768,195.0980035478256,52.2,2024-03-11 04:00:00,2024-03-11 04:00:00
1753,1,24.75700609393534,72.75122293372003,2.755051597838992,6.642946123210572,341.276360278276,82.72822992441846,56.15,2024-03-11 08:00:00,2024-03-11 08:00:00
1754,1,22.20275136969807,75.59037212834295,1.6016030882398604,5.5807121247088665,269.4868356210321,75.43118028293482,54.65,2024-03-11 12:00:00,2024-03-11 12:00:00
1755,1,22.139572244772385,57.18074665906124,1.2536142871090237,6.2523689212486815,474.1854910662205,129.1652742410681,50.2,2024-03-11 16:00:00,2024-03-11 16:00:00
1756,1,20.344521140535893,80.90967961020132,1.5986538055489763,6.431182548830243,489.324827483982,90.65181773745658,56.0,2024-03-11 00:00:00,2024-03-11 00:00:00
1757,1,25.82771711567746,53.15078293920065,1.3176414778788637,6.328220026450581,635.7467170187489,64.33711531054347,53.2,2024-03-11 04:00:00,2024-03-11 04:00:00
1758,1,23.395300817911355,64.99690094142018,2.177663700962245,6.264848613161982,516.5687114133596,96.84106329946684,71.0,2024-03-11 08:00:00,2024-03-11 08:00:00
1759,1,24.167851675529718,68.18402817864458,2.0257592170891585,6.545365941062148,592.7040838110887,115.20476840451362,51.75,2024-03-11 12:00:00,2024-03-11 12:00:00
1760,1,23.73861812991893,104.1081776027618,1.3090595653182175,5.489229917002939,498.7124926909368,112.34574898048244,50.75,2024-03-11 16:00:00,2024-03-11 16:00:00
1761,1,21.129842426778172,66.09202038941926,2.024286009064096,5.813999473073138,515.5653566819717,158.07345896522426,25.0,2024-03-11 00:00:00,2024-03-11 00:00:00
1762,1,20.910236094040304,50.08853089789602,1.8307394080666657,6.4159600431990285,291.42904088145724,104.36082667774777,54.15,2024-03-11 04:00:00,2024-03-11 04:00:00
1763,1,25.089577259225827,55.264091291173,1.320731372876891,6.574310427837504,333.9917752111444,137.20394423555007,50.8,2024-03-11 08:00:00,2024-03-11 08:00:00
1764,1,25.025361782165426,69.89693085124208,2.1301774892331826,6.0933527291339535,581.1533183319452,79.23928273377311,28.0,2024-03-11 12:00:00,2024-03-11 12:00:00
1765,1,25.662585333625945,50.9609732745506,2.3549746865712526,6.134006706095221,633.0668048643548,148.8174852707682,51.8,2024-03-11 16:00:00,2024-03-11 16:00:00
1766,1,25.251480351065368,48.844785858298906,1.574258805798321,6.024014598586692,595.3891948774523,79.74268868150592,56.35,2024-03-11 00:00:00,2024-03-11 00:00:00
1767,1,22.01698873724048,69.70128695797098,1.278539496286417,6.318245776718073,520.741468600453,96.09953305879948,82.0,2024-03-11 04:00:00,2024-03-11 04:00:00
1768,1,21.12692489181132,76.4092804441555,1.7497752112929972,6.035097157756414,631.2198422142119,114.2808232616171,55.95,2024-03-11 08:00:00,2024-03-11 08:00:00
1769,1,24.74179624809646,57.493218991518575,3.049072632183398,6.508106117249016,310.35563471030486,93.08369251687004,52.25,2024-03-11 12:00:00,2024-03-11 12:00:00
1770,1,21.78910666301813,59.1452030442824,1.3818440204204534,4.754356198032518,549.2073594566873,146.23093100043596,46.0,2024-03-11 16:00:00,2024-03-11 16:00:00
1771,1,23.85201766660632,53.34417045862777,1.3681335520122435,6.454698571638482,450.3354481043097,157.99186984724324,10.0,2024-03-11 00:00:00,2024-03-11 00:00:00
1772,1,24.599156924999875,66.82051135504322,1.2885189538140234,6.554610261205454,300.85715584941306,167.5303972762769,50.7,2024-03-11 04:00:00,2024-03-11 04:00:00
1773,1,24.7711552907426,64.25941255437499,1.0462297859528231,5.937303875777494,712.3464221530944,105.26770001143572,52.9,2024-03-11 08:00:00,2024-03-11 08:00:00
1774,1,24.663009220719445,76.65799820721661,2.411974805516527,5.994878677358933,532.7735193052158,99.9112859624431,55.75,2024-03-11 12:00:00,2024-03-11 12:00:00
1775,1,22.908619361114447,43.36457757679041,2.303874939368137,6.125300102518268,465.7040376791089,155.33297956257906,41.0,2024-03-11 16:00:00,2024-03-11 16:00:00
1776,1,24.908918565631723,81.9387172552796,2.3851883708620525,5.908921453273722,759.329769035237,90.89789617670752,55.85,2024-03-12 00:00:00,2024-03-12 00:00:00
1777,1,22.118250116610202,52.45601503400667,2.3324964792558287,6.710390746232228,561.48894234975,64.01123945736524,51.5,2024-03-12 04:00:00,2024-03-12 04:00:00
1778,1,20.893706297782316,78.53008841851567,2.3644968843379512,6.43309267573476,484.59455333206745,148.45075015162965,20.0,2024-03-12 08:00:00,2024-03-12 08:00:00
1779,1,21.02742230574063,51.93334962407714,2.009050132325907,6.646708322349779,715.3992949788801,137.838381313538,50.3,2024-03-12 12:00:00,2024-03-12 12:00:00
1780,1,24.038653527955695,81.12112515570668,1.6894545728470916,6.294459375767833,496.3091724220098,126.57615928250485,55.55,2024-03-12 16:00:00,2024-03-12 16:00:00
1781,1,23.835194799733102,58.85131181019095,2.0228603451286293,6.129013309307071,493.52989834755766,69.78072964003681,82.0,2024-03-12 00:00:00,2024-03-12 00:00:00
1782,1,21.337439052743193,82.42388373532782,1.7059571711669983,6.277315001994502,564.2065997393292,96.36448493795722,50.6,2024-03-12 04:00:00,2024-03-12 04:00:00
1783,1,24.214426191984558,56.45353843899254,2.292996794618827,6.325165565153126,313.26592145204955,60.44676967334362,52.85,2024-03-12 08:00:00,2024-03-12 08:00:00
1784,1,24.440641794710075,74.72714329960343,1.669086486033347,6.9010557155060255,400.9272478965568,76.17201253272383,58.0,2024-03-12 12:00:00,2024-03-12 12:00:00
1785,1,22.636123661351867,55.51560865008754,1.7461185318861814,6.20331331795917,549.7370892316346,105.76871767232804,54.65,2024-03-12 16:00:00,2024-03-12 16:00:00
1786,1,20.311910076616453,63.059718050500045,0.7965813244878122,6.420243622916981,516.6709894047432,137.32430745613533,45.0,2024-03-12 00:00:00,2024-03-12 00:00:00
1787,1,21.551653343353667,61.63834687848423,1.6620734271022746,5.344531513570583,330.2485629159685,133.49476441788266,97.0,2024-03-12 04:00:00,2024-03-12 04:00:00
